SampleID	Sample_Plate	Sample_Well	Nitrite_input	Nitrate_input	Ammonium_input	Soil	Soil_ID	Sample_label2	Sample_type	Titration_type	Unit	Concentration_M	Added_ul	Chloramphenicol	Cycloheximide	Time_point	Sample_label	Replicate	ReplicateID	Soil_and_pH	Time	Soil_pH	Reads_sample	Reads_ecoli	Reads_parabac	Reads_spikein	Reads_sample_only	pH	pH_micro_T0	pH_control_T9	Biomass_proxy
Soil5_SampleA34	SetA	C10	0	2	0	Soil5	Soil5_CE201	Soil5_T9_Slurry_CHL_None_-15	Slurry	HCl_NaOH	-15	-1.5	20	CHL	None	Soil5_T9	Soil5_C10_-15_CHL	2	Soil5_T9_Slurry_CHL_None_-15_R2	Soil5_pH5.32	T9	5.32	98548	3096	3419	6515	92033	5.684684685	4.123333333	4.12	14.12632387
Soil5_SampleA35	SetA	C11	0	2	0	Soil5	Soil5_CE201	Soil5_T9_Slurry_CHL_None_-9	Slurry	HCl_NaOH	-9	-0.9	20	CHL	None	Soil5_T9	Soil5_C11_-9_CHL	2	Soil5_T9_Slurry_CHL_None_-9_R2	Soil5_pH5.32	T9	5.32	103557	3493	4114	7607	95950	4.975975976	4.123333333	4.12	12.61338241
Soil5_SampleA36	SetA	C12	0	2	0	Soil5	Soil5_CE201	Soil5_T9_Slurry_CHL_None_7	Slurry	HCl_NaOH	7	0.7	20	CHL	None	Soil5_T9	Soil5_C12_7_CHL	2	Soil5_T9_Slurry_CHL_None_7_R2	Soil5_pH5.32	T9	5.32	114457	9528	12033	21561	92896	3.642642643	4.123333333	4.12	4.308520013
Soil5_SampleA37	SetA	D01	0	2	0	Soil5	Soil5_CE201	Soil5_T9_Slurry_None_None_-55	Slurry	HCl_NaOH	-55	-5.5	20	None	None	Soil5_T9	Soil5_D01_-55_None	2	Soil5_T9_Slurry_None_None_-55_R2	Soil5_pH5.32	T9	5.32	96456	1344	1906	3250	93206	8.099099099	4.096666667	4.163333333	28.67876923
Soil5_SampleA38	SetA	D02	0	2	0	Soil5	Soil5_CE201	Soil5_T9_Slurry_None_None_-28	Slurry	HCl_NaOH	-28	-2.8	20	None	None	Soil5_T9	Soil5_D02_-28_None	2	Soil5_T9_Slurry_None_None_-28_R2	Soil5_pH5.32	T9	5.32	40744	497	727	1224	39520	7.534534535	4.096666667	4.163333333	32.2875817
Soil5_SampleA39	SetA	D03	0	2	0	Soil5	Soil5_CE201	Soil5_T9_Slurry_None_None_-19	Slurry	HCl_NaOH	-19	-1.9	20	None	None	Soil5_T9	Soil5_D03_-19_None	2	Soil5_T9_Slurry_None_None_-19_R2	Soil5_pH5.32	T9	5.32	151191	2119	3209	5328	145863	6.921921922	4.096666667	4.163333333	27.37668919
Soil5_SampleA4	SetA	A04	0	2	0	Soil5	Soil5_CE201	Soil5_T9_Slurry_None_None_-15	Slurry	HCl_NaOH	-15	-1.5	20	None	None	Soil5_T9	Soil5_A04_-15_None	1	Soil5_T9_Slurry_None_None_-15_R1	Soil5_pH5.32	T9	5.32	54466	885	1388	2273	52193	6.333333333	4.096666667	4.163333333	22.96216454
Soil5_SampleA40	SetA	D04	0	2	0	Soil5	Soil5_CE201	Soil5_T9_Slurry_None_None_-12	Slurry	HCl_NaOH	-12	-1.2	20	None	None	Soil5_T9	Soil5_D04_-12_None	2	Soil5_T9_Slurry_None_None_-12_R2	Soil5_pH5.32	T9	5.32	66376	1061	1552	2613	63763	5.732732733	4.096666667	4.163333333	24.40221967
Soil5_SampleA41	SetA	D05	0	2	0	Soil5	Soil5_CE201	Soil5_T9_Slurry_None_None_-5	Slurry	HCl_NaOH	-5	-0.5	20	None	None	Soil5_T9	Soil5_D05_-5_None	2	Soil5_T9_Slurry_None_None_-5_R2	Soil5_pH5.32	T9	5.32	131621	3104	3851	6955	124666	4.555555556	4.096666667	4.163333333	17.92465852
Soil5_SampleA42	SetA	D06	0	2	0	Soil5	Soil5_CE201	Soil5_T9_Slurry_None_None_20	Slurry	HCl_NaOH	20	2	20	None	None	Soil5_T9	Soil5_D06_20_None	2	Soil5_T9_Slurry_None_None_20_R2	Soil5_pH5.32	T9	5.32	86081	9351	11155	20506	65575	2.96996997	4.096666667	4.163333333	3.197844533
Soil5_SampleA43	SetA	D07	0	2	0	Soil5	Soil5_CE201	Soil5_T9_Slurry_CHL_None_-55	Slurry	HCl_NaOH	-55	-5.5	20	CHL	None	Soil5_T9	Soil5_D07_-55_CHL	2	Soil5_T9_Slurry_CHL_None_-55_R2	Soil5_pH5.32	T9	5.32	95205	2493	2914	5407	89798	8.123123123	4.123333333	4.12	16.60773072
Soil5_SampleA44	SetA	D08	0	2	0	Soil5	Soil5_CE201	Soil5_T9_Slurry_CHL_None_-28	Slurry	HCl_NaOH	-28	-2.8	20	CHL	None	Soil5_T9	Soil5_D08_-28_CHL	2	Soil5_T9_Slurry_CHL_None_-28_R2	Soil5_pH5.32	T9	5.32	52167	1142	1521	2663	49504	7.27027027	4.123333333	4.12	18.58956065
Soil5_SampleA45	SetA	D09	0	2	0	Soil5	Soil5_CE201	Soil5_T9_Slurry_CHL_None_-19	Slurry	HCl_NaOH	-19	-1.9	20	CHL	None	Soil5_T9	Soil5_D09_-19_CHL	2	Soil5_T9_Slurry_CHL_None_-19_R2	Soil5_pH5.32	T9	5.32	81536	2363	2649	5012	76524	6.453453453	4.123333333	4.12	15.26815642
Soil5_SampleA46	SetA	D10	0	2	0	Soil5	Soil5_CE201	Soil5_T9_Slurry_CHL_None_-12	Slurry	HCl_NaOH	-12	-1.2	20	CHL	None	Soil5_T9	Soil5_D10_-12_CHL	2	Soil5_T9_Slurry_CHL_None_-12_R2	Soil5_pH5.32	T9	5.32	116555	3945	4587	8532	108023	5.216216216	4.123333333	4.12	12.66092358
Soil5_SampleA47	SetA	D11	0	2	0	Soil5	Soil5_CE201	Soil5_T9_Slurry_CHL_None_-5	Slurry	HCl_NaOH	-5	-0.5	20	CHL	None	Soil5_T9	Soil5_D11_-5_CHL	2	Soil5_T9_Slurry_CHL_None_-5_R2	Soil5_pH5.32	T9	5.32	110721	4117	4967	9084	101637	4.555555556	4.123333333	4.12	11.18857332
Soil5_SampleA48	SetA	D12	0	2	0	Soil5	Soil5_CE201	Soil5_T9_Slurry_CHL_None_20	Slurry	HCl_NaOH	20	2	20	CHL	None	Soil5_T9	Soil5_D12_20_CHL	2	Soil5_T9_Slurry_CHL_None_20_R2	Soil5_pH5.32	T9	5.32	98142	11891	14508	26399	71743	2.981981982	4.123333333	4.12	2.71764082
Soil5_SampleA49	SetA	E01	0	2	0	Soil5	Soil5_CE201	Soil5_T9_Slurry_None_None_-100	Slurry	HCl_NaOH	-100	-10	20	None	None	Soil5_T9	Soil5_E01_-100_None	3	Soil5_T9_Slurry_None_None_-100_R3	Soil5_pH5.32	T9	5.32	103952	1696	2704	4400	99552	8.5	4.096666667	4.163333333	22.62545455
Soil5_SampleA5	SetA	A05	0	2	0	Soil5	Soil5_CE201	Soil5_T9_Slurry_None_None_-9	Slurry	HCl_NaOH	-9	-0.9	20	None	None	Soil5_T9	Soil5_A05_-9_None	1	Soil5_T9_Slurry_None_None_-9_R1	Soil5_pH5.32	T9	5.32	98010	1882	2609	4491	93519	5.156156156	4.096666667	4.163333333	20.82364729
Soil5_SampleA50	SetA	E02	0	2	0	Soil5	Soil5_CE201	Soil5_T9_Slurry_None_None_-35	Slurry	HCl_NaOH	-35	-3.5	20	None	None	Soil5_T9	Soil5_E02_-35_None	3	Soil5_T9_Slurry_None_None_-35_R3	Soil5_pH5.32	T9	5.32	62735	814	1235	2049	60686	7.810810811	4.096666667	4.163333333	29.61737433
Soil5_SampleA51	SetA	E03	0	2	0	Soil5	Soil5_CE201	Soil5_T9_Slurry_None_None_-23	Slurry	HCl_NaOH	-23	-2.3	20	None	None	Soil5_T9	Soil5_E03_-23_None	3	Soil5_T9_Slurry_None_None_-23_R3	Soil5_pH5.32	T9	5.32	120613	1592	2585	4177	116436	7.21021021	4.096666667	4.163333333	27.87550874
Soil5_SampleA52	SetA	E04	0	2	0	Soil5	Soil5_CE201	Soil5_T9_Slurry_None_None_-15	Slurry	HCl_NaOH	-15	-1.5	20	None	None	Soil5_T9	Soil5_E04_-15_None	3	Soil5_T9_Slurry_None_None_-15_R3	Soil5_pH5.32	T9	5.32	26979	595	527	1122	25857	6.333333333	4.096666667	4.163333333	23.04545455
Soil5_SampleA53	SetA	E05	0	2	0	Soil5	Soil5_CE201	Soil5_T9_Slurry_None_None_-9	Slurry	HCl_NaOH	-9	-0.9	20	None	None	Soil5_T9	Soil5_E05_-9_None	3	Soil5_T9_Slurry_None_None_-9_R3	Soil5_pH5.32	T9	5.32	90589	1755	2106	3861	86728	5.156156156	4.096666667	4.163333333	22.46257446
Soil5_SampleA54	SetA	E06	0	2	0	Soil5	Soil5_CE201	Soil5_T9_Slurry_None_None_7	Slurry	HCl_NaOH	7	0.7	20	None	None	Soil5_T9	Soil5_E06_7_None	3	Soil5_T9_Slurry_None_None_7_R3	Soil5_pH5.32	T9	5.32	112330	4522	5750	10272	102058	3.774774775	4.096666667	4.163333333	9.93555296
Soil5_SampleA55	SetA	E07	0	2	0	Soil5	Soil5_CE201	Soil5_T9_Slurry_CHL_None_-100	Slurry	HCl_NaOH	-100	-10	20	CHL	None	Soil5_T9	Soil5_E07_-100_CHL	3	Soil5_T9_Slurry_CHL_None_-100_R3	Soil5_pH5.32	T9	5.32	113527	3537	4627	8164	105363	8.49	4.123333333	4.12	12.90580598
Soil5_SampleA56	SetA	E08	0	2	0	Soil5	Soil5_CE201	Soil5_T9_Slurry_CHL_None_-35	Slurry	HCl_NaOH	-35	-3.5	20	CHL	None	Soil5_T9	Soil5_E08_-35_CHL	3	Soil5_T9_Slurry_CHL_None_-35_R3	Soil5_pH5.32	T9	5.32	48069	1241	1409	2650	45419	7.702702703	4.123333333	4.12	17.13924528
Soil5_SampleA57	SetA	E09	0	2	0	Soil5	Soil5_CE201	Soil5_T9_Slurry_CHL_None_-23	Slurry	HCl_NaOH	-23	-2.3	20	CHL	None	Soil5_T9	Soil5_E09_-23_CHL	3	Soil5_T9_Slurry_CHL_None_-23_R3	Soil5_pH5.32	T9	5.32	95730	2555	3058	5613	90117	6.933933934	4.123333333	4.12	16.05505077
Soil5_SampleA58	SetA	E10	0	2	0	Soil5	Soil5_CE201	Soil5_T9_Slurry_CHL_None_-15	Slurry	HCl_NaOH	-15	-1.5	20	CHL	None	Soil5_T9	Soil5_E10_-15_CHL	3	Soil5_T9_Slurry_CHL_None_-15_R3	Soil5_pH5.32	T9	5.32	150809	4786	5334	10120	140689	5.684684685	4.123333333	4.12	13.9020751
Soil5_SampleA59	SetA	E11	0	2	0	Soil5	Soil5_CE201	Soil5_T9_Slurry_CHL_None_-9	Slurry	HCl_NaOH	-9	-0.9	20	CHL	None	Soil5_T9	Soil5_E11_-9_CHL	3	Soil5_T9_Slurry_CHL_None_-9_R3	Soil5_pH5.32	T9	5.32	128078	4596	5169	9765	118313	4.975975976	4.123333333	4.12	12.11602663
Soil5_SampleA6	SetA	A06	0	2	0	Soil5	Soil5_CE201	Soil5_T9_Slurry_None_None_7	Slurry	HCl_NaOH	7	0.7	20	None	None	Soil5_T9	Soil5_A06_7_None	1	Soil5_T9_Slurry_None_None_7_R1	Soil5_pH5.32	T9	5.32	87578	3047	3825	6872	80706	3.774774775	4.096666667	4.163333333	11.74417928
Soil5_SampleA60	SetA	E12	0	2	0	Soil5	Soil5_CE201	Soil5_T9_Slurry_CHL_None_7	Slurry	HCl_NaOH	7	0.7	20	CHL	None	Soil5_T9	Soil5_E12_7_CHL	3	Soil5_T9_Slurry_CHL_None_7_R3	Soil5_pH5.32	T9	5.32	112317	7208	9359	16567	95750	3.642642643	4.123333333	4.12	5.779561779
Soil5_SampleA61	SetA	F01	0	2	0	Soil5	Soil5_CE201	Soil5_T9_Slurry_None_None_-55	Slurry	HCl_NaOH	-55	-5.5	20	None	None	Soil5_T9	Soil5_F01_-55_None	3	Soil5_T9_Slurry_None_None_-55_R3	Soil5_pH5.32	T9	5.32	61072	958	1840	2798	58274	8.099099099	4.096666667	4.163333333	20.8270193
Soil5_SampleA62	SetA	F02	0	2	0	Soil5	Soil5_CE201	Soil5_T9_Slurry_None_None_-28	Slurry	HCl_NaOH	-28	-2.8	20	None	None	Soil5_T9	Soil5_F02_-28_None	3	Soil5_T9_Slurry_None_None_-28_R3	Soil5_pH5.32	T9	5.32	46137	531	934	1465	44672	7.534534535	4.096666667	4.163333333	30.49283276
Soil5_SampleA63	SetA	F03	0	2	0	Soil5	Soil5_CE201	Soil5_T9_Slurry_None_None_-19	Slurry	HCl_NaOH	-19	-1.9	20	None	None	Soil5_T9	Soil5_F03_-19_None	3	Soil5_T9_Slurry_None_None_-19_R3	Soil5_pH5.32	T9	5.32	76922	1100	1607	2707	74215	6.921921922	4.096666667	4.163333333	27.41595863
Soil5_SampleA64	SetA	F04	0	2	0	Soil5	Soil5_CE201	Soil5_T9_Slurry_None_None_-12	Slurry	HCl_NaOH	-12	-1.2	20	None	None	Soil5_T9	Soil5_F04_-12_None	3	Soil5_T9_Slurry_None_None_-12_R3	Soil5_pH5.32	T9	5.32	43191	759	1099	1858	41333	5.732732733	4.096666667	4.163333333	22.2459634
Soil5_SampleA65	SetA	F05	0	2	0	Soil5	Soil5_CE201	Soil5_T9_Slurry_None_None_-5	Slurry	HCl_NaOH	-5	-0.5	20	None	None	Soil5_T9	Soil5_F05_-5_None	3	Soil5_T9_Slurry_None_None_-5_R3	Soil5_pH5.32	T9	5.32	70301	1582	2021	3603	66698	4.555555556	4.096666667	4.163333333	18.51179573
Soil5_SampleA66	SetA	F06	0	2	0	Soil5	Soil5_CE201	Soil5_T9_Slurry_None_None_20	Slurry	HCl_NaOH	20	2	20	None	None	Soil5_T9	Soil5_F06_20_None	3	Soil5_T9_Slurry_None_None_20_R3	Soil5_pH5.32	T9	5.32	61342	6341	7244	13585	47757	2.96996997	4.096666667	4.163333333	3.515421421
Soil5_SampleA67	SetA	F07	0	2	0	Soil5	Soil5_CE201	Soil5_T9_Slurry_CHL_None_-55	Slurry	HCl_NaOH	-55	-5.5	20	CHL	None	Soil5_T9	Soil5_F07_-55_CHL	3	Soil5_T9_Slurry_CHL_None_-55_R3	Soil5_pH5.32	T9	5.32	91770	2475	3646	6121	85649	8.123123123	4.123333333	4.12	13.99264826
Soil5_SampleA68	SetA	F08	0	2	0	Soil5	Soil5_CE201	Soil5_T9_Slurry_CHL_None_-28	Slurry	HCl_NaOH	-28	-2.8	20	CHL	None	Soil5_T9	Soil5_F08_-28_CHL	3	Soil5_T9_Slurry_CHL_None_-28_R3	Soil5_pH5.32	T9	5.32	38280	855	1160	2015	36265	7.27027027	4.123333333	4.12	17.99751861
Soil5_SampleA69	SetA	F09	0	2	0	Soil5	Soil5_CE201	Soil5_T9_Slurry_CHL_None_-19	Slurry	HCl_NaOH	-19	-1.9	20	CHL	None	Soil5_T9	Soil5_F09_-19_CHL	3	Soil5_T9_Slurry_CHL_None_-19_R3	Soil5_pH5.32	T9	5.32	67896	2339	2361	4700	63196	6.453453453	4.123333333	4.12	13.44595745
Soil5_SampleA7	SetA	A07	0	2	0	Soil5	Soil5_CE201	Soil5_T9_Slurry_CHL_None_-100	Slurry	HCl_NaOH	-100	-10	20	CHL	None	Soil5_T9	Soil5_A07_-100_CHL	1	Soil5_T9_Slurry_CHL_None_-100_R1	Soil5_pH5.32	T9	5.32	104763	3831	5558	9389	95374	8.49	4.123333333	4.12	10.1580573
Soil5_SampleA70	SetA	F10	0	2	0	Soil5	Soil5_CE201	Soil5_T9_Slurry_CHL_None_-12	Slurry	HCl_NaOH	-12	-1.2	20	CHL	None	Soil5_T9	Soil5_F10_-12_CHL	3	Soil5_T9_Slurry_CHL_None_-12_R3	Soil5_pH5.32	T9	5.32	81317	2830	3176	6006	75311	5.216216216	4.123333333	4.12	12.53929404
Soil5_SampleA71	SetA	F11	0	2	0	Soil5	Soil5_CE201	Soil5_T9_Slurry_CHL_None_-5	Slurry	HCl_NaOH	-5	-0.5	20	CHL	None	Soil5_T9	Soil5_F11_-5_CHL	3	Soil5_T9_Slurry_CHL_None_-5_R3	Soil5_pH5.32	T9	5.32	74773	2774	3351	6125	68648	4.555555556	4.123333333	4.12	11.20783673
Soil5_SampleA72	SetA	F12	0	2	0	Soil5	Soil5_CE201	Soil5_T9_Slurry_CHL_None_20	Slurry	HCl_NaOH	20	2	20	CHL	None	Soil5_T9	Soil5_F12_20_CHL	3	Soil5_T9_Slurry_CHL_None_20_R3	Soil5_pH5.32	T9	5.32	93313	12125	15026	27151	66162	2.981981982	4.123333333	4.12	2.436816324
Soil5_SampleA75	SetA	G03	0	0	0	Soil5	Soil5_CE201	Soil5_T9_No_Nitrate_None_None_0	No_Nitrate	No_Nitrate	0	0	20	None	None	Soil5_T9	Soil5_G03_0_None	2	Soil5_T9_No_Nitrate_None_None_0_R2	Soil5_pH5.32	T9	5.32	81864	2018	3148	5166	76698	4.163333333	4.096666667	4.163333333	14.8466899
Soil5_SampleA76	SetA	G04	0	2	0	Soil5	Soil5_CE201	Soil5_T9_Slurry_None_None_0	Slurry	HCl_NaOH	0	0	20	None	None	Soil5_T9	Soil5_G04_0_None	1	Soil5_T9_Slurry_None_None_0_R1	Soil5_pH5.32	T9	5.32	39374	1187	1823	3010	36364	4.163333333	4.096666667	4.163333333	12.08106312
Soil5_SampleA77	SetA	G05	0	2	0	Soil5	Soil5_CE201	Soil5_T9_Slurry_None_None_0	Slurry	HCl_NaOH	0	0	20	None	None	Soil5_T9	Soil5_G05_0_None	3	Soil5_T9_Slurry_None_None_0_R3	Soil5_pH5.32	T9	5.32	64947	1726	2296	4022	60925	4.163333333	4.096666667	4.163333333	15.14793635
Soil5_SampleA78	SetA	G06	0	2	0	Soil5	Soil5_CE201	Soil5_T0	Slurry_T0	Nitrate	0	0	20	None	None	Soil5_T0	Soil5_T0	2	Soil5_T0_Slurry_T0_None_None_0_R2	Soil5_pH5.32	T0	5.32	61963	1549	2038	3587	58376	4.163333333	4.096666667	4.163333333	16.27432395
Soil5_SampleA8	SetA	A08	0	2	0	Soil5	Soil5_CE201	Soil5_T9_Slurry_CHL_None_-35	Slurry	HCl_NaOH	-35	-3.5	20	CHL	None	Soil5_T9	Soil5_A08_-35_CHL	1	Soil5_T9_Slurry_CHL_None_-35_R1	Soil5_pH5.32	T9	5.32	44911	1139	1435	2574	42337	7.702702703	4.123333333	4.12	16.44794095
Soil5_SampleA81	SetA	G09	0	0	0	Soil5	Soil5_CE201	Soil5_T9_No_Nitrate_CHL_None_0	No_Nitrate	No_Nitrate	0	0	20	CHL	None	Soil5_T9	Soil5_G09_0_CHL	2	Soil5_T9_No_Nitrate_CHL_None_0_R2	Soil5_pH5.32	T9	5.32	88868	3212	3967	7179	81689	4.12	4.123333333	4.12	11.37888285
Soil5_SampleA82	SetA	G10	0	2	0	Soil5	Soil5_CE201	Soil5_T9_Slurry_CHL_None_0	Slurry	HCl_NaOH	0	0	20	CHL	None	Soil5_T9	Soil5_G10_0_CHL	1	Soil5_T9_Slurry_CHL_None_0_R1	Soil5_pH5.32	T9	5.32	79877	3007	3690	6697	73180	4.12	4.123333333	4.12	10.92728087
Soil5_SampleA83	SetA	G11	0	2	0	Soil5	Soil5_CE201	Soil5_T9_Slurry_CHL_None_0	Slurry	HCl_NaOH	0	0	20	CHL	None	Soil5_T9	Soil5_G11_0_CHL	3	Soil5_T9_Slurry_CHL_None_0_R3	Soil5_pH5.32	T9	5.32	73397	3064	3582	6646	66751	4.12	4.123333333	4.12	10.04378574
Soil5_SampleA86	SetA	H02	0	0	0	Soil5	Soil5_CE201	Soil5_T9_No_Nitrate_None_None_0	No_Nitrate	No_Nitrate	0	0	20	None	None	Soil5_T9	Soil5_H02_0_None	1	Soil5_T9_No_Nitrate_None_None_0_R1	Soil5_pH5.32	T9	5.32	56417	1455	2019	3474	52943	4.163333333	4.096666667	4.163333333	15.23978123
Soil5_SampleA87	SetA	H03	0	0	0	Soil5	Soil5_CE201	Soil5_T9_No_Nitrate_None_None_0	No_Nitrate	No_Nitrate	0	0	20	None	None	Soil5_T9	Soil5_H03_0_None	3	Soil5_T9_No_Nitrate_None_None_0_R3	Soil5_pH5.32	T9	5.32	108663	2821	4117	6938	101725	4.163333333	4.096666667	4.163333333	14.66200634
Soil5_SampleA88	SetA	H04	0	2	0	Soil5	Soil5_CE201	Soil5_T9_Slurry_None_None_0	Slurry	HCl_NaOH	0	0	20	None	None	Soil5_T9	Soil5_H04_0_None	2	Soil5_T9_Slurry_None_None_0_R2	Soil5_pH5.32	T9	5.32	46336	1474	2162	3636	42700	4.163333333	4.096666667	4.163333333	11.74367437
Soil5_SampleA89	SetA	H05	2	0	0	Soil5	Soil5_CE201	Soil5_T0	Slurry_T0	Nitrite	0	0	20	None	None	Soil5_T0	Soil5_T0	1	Soil5_T0_Slurry_T0_None_None_0_R1	Soil5_pH5.32	T0	5.32	68637	1884	2335	4219	64418	4.163333333	4.096666667	4.163333333	15.26854705
Soil5_SampleA9	SetA	A09	0	2	0	Soil5	Soil5_CE201	Soil5_T9_Slurry_CHL_None_-23	Slurry	HCl_NaOH	-23	-2.3	20	CHL	None	Soil5_T9	Soil5_A09_-23_CHL	1	Soil5_T9_Slurry_CHL_None_-23_R1	Soil5_pH5.32	T9	5.32	99600	2922	3441	6363	93237	6.933933934	4.123333333	4.12	14.65299387
Soil5_SampleA90	SetA	H06	0	0	2	Soil5	Soil5_CE201	Soil5_T0	Slurry_T0	Ammonium	0	0	20	None	None	Soil5_T0	Soil5_T0	3	Soil5_T0_Slurry_T0_None_None_0_R3	Soil5_pH5.32	T0	5.32	86259	2317	2714	5031	81228	4.163333333	4.096666667	4.163333333	16.14549791
Soil5_SampleA92	SetA	H08	0	0	0	Soil5	Soil5_CE201	Soil5_T9_No_Nitrate_CHL_None_0	No_Nitrate	No_Nitrate	0	0	20	CHL	None	Soil5_T9	Soil5_H08_0_CHL	1	Soil5_T9_No_Nitrate_CHL_None_0_R1	Soil5_pH5.32	T9	5.32	68817	2459	3118	5577	63240	4.12	4.123333333	4.12	11.3394298
Soil5_SampleA93	SetA	H09	0	0	0	Soil5	Soil5_CE201	Soil5_T9_No_Nitrate_CHL_None_0	No_Nitrate	No_Nitrate	0	0	20	CHL	None	Soil5_T9	Soil5_H09_0_CHL	3	Soil5_T9_No_Nitrate_CHL_None_0_R3	Soil5_pH5.32	T9	5.32	111944	4383	5611	9994	101950	4.12	4.123333333	4.12	10.20112067
Soil5_SampleA94	SetA	H10	0	2	0	Soil5	Soil5_CE201	Soil5_T9_Slurry_CHL_None_0	Slurry	HCl_NaOH	0	0	20	CHL	None	Soil5_T9	Soil5_H10_0_CHL	2	Soil5_T9_Slurry_CHL_None_0_R2	Soil5_pH5.32	T9	5.32	85140	3535	3815	7350	77790	4.12	4.123333333	4.12	10.58367347
Soil14_SampleB10	SetB	A10	0	2	0	Soil14	Soil14_Neutral2	Soil14_T9_Slurry_CHL_None_5	Slurry	HCl_NaOH	5	0.5	20	CHL	None	Soil14_T9	Soil14_A10_5_CHL	1	Soil14_T9_Slurry_CHL_None_5_R1	Soil14_pH6.54	T9	6.54	45152	864	909	1773	43379	5.12012012	4.906666667	5.716666667	24.46644106
Soil14_SampleB11	SetB	A11	0	2	0	Soil14	Soil14_Neutral2	Soil14_T9_Slurry_CHL_None_14	Slurry	HCl_NaOH	14	1.4	20	CHL	None	Soil14_T9	Soil14_A11_14_CHL	1	Soil14_T9_Slurry_CHL_None_14_R1	Soil14_pH6.54	T9	6.54	49641	1716	1829	3545	46096	4.051051051	4.906666667	5.716666667	13.00310296
Soil14_SampleB12	SetB	A12	0	2	0	Soil14	Soil14_Neutral2	Soil14_T9_Slurry_CHL_None_34	Slurry	HCl_NaOH	34	3.4	20	CHL	None	Soil14_T9	Soil14_A12_34_CHL	1	Soil14_T9_Slurry_CHL_None_34_R1	Soil14_pH6.54	T9	6.54	86851	7988	10427	18415	68436	3.282282282	4.906666667	5.716666667	3.716318219
Soil14_SampleB19	SetB	B07	0	2	0	Soil14	Soil14_Neutral2	Soil14_T9_Slurry_CHL_None_-23	Slurry	HCl_NaOH	-23	-2.3	20	CHL	None	Soil14_T9	Soil14_B07_-23_CHL	1	Soil14_T9_Slurry_CHL_None_-23_R1	Soil14_pH6.54	T9	6.54	31432	804	807	1611	29821	7.942942943	4.906666667	5.716666667	18.51086282
Soil14_SampleB20	SetB	B08	0	2	0	Soil14	Soil14_Neutral2	Soil14_T9_Slurry_CHL_None_-5	Slurry	HCl_NaOH	-5	-0.5	20	CHL	None	Soil14_T9	Soil14_B08_-5_CHL	1	Soil14_T9_Slurry_CHL_None_-5_R1	Soil14_pH6.54	T9	6.54	28309	572	574	1146	27163	6.873873874	4.906666667	5.716666667	23.70244328
Soil14_SampleB21	SetB	B09	0	2	0	Soil14	Soil14_Neutral2	Soil14_T9_Slurry_CHL_None_2	Slurry	HCl_NaOH	2	0.2	20	CHL	None	Soil14_T9	Soil14_B09_2_CHL	1	Soil14_T9_Slurry_CHL_None_2_R1	Soil14_pH6.54	T9	6.54	23636	383	454	837	22799	5.384384384	4.906666667	5.716666667	27.23894863
Soil14_SampleB22	SetB	B10	0	2	0	Soil14	Soil14_Neutral2	Soil14_T9_Slurry_CHL_None_9	Slurry	HCl_NaOH	9	0.9	20	CHL	None	Soil14_T9	Soil14_B10_9_CHL	1	Soil14_T9_Slurry_CHL_None_9_R1	Soil14_pH6.54	T9	6.54	29754	583	691	1274	28480	4.483483483	4.906666667	5.716666667	22.35478807
Soil14_SampleB23	SetB	B11	0	2	0	Soil14	Soil14_Neutral2	Soil14_T9_Slurry_CHL_None_22	Slurry	HCl_NaOH	22	2.2	20	CHL	None	Soil14_T9	Soil14_B11_22_CHL	1	Soil14_T9_Slurry_CHL_None_22_R1	Soil14_pH6.54	T9	6.54	36997	1999	2197	4196	32801	3.594594595	4.906666667	5.716666667	7.817206864
Soil14_SampleB24	SetB	B12	0	2	0	Soil14	Soil14_Neutral2	Soil14_T9_Slurry_CHL_None_80	Slurry	HCl_NaOH	80	8	20	CHL	None	Soil14_T9	Soil14_B12_80_CHL	1	Soil14_T9_Slurry_CHL_None_80_R1	Soil14_pH6.54	T9	6.54	62210	9470	11039	20509	41701	2.897897898	4.906666667	5.716666667	2.033302453
Soil14_SampleB31	SetB	C07	0	2	0	Soil14	Soil14_Neutral2	Soil14_T9_Slurry_CHL_None_-90	Slurry	HCl_NaOH	-90	-9	20	CHL	None	Soil14_T9	Soil14_C07_-90_CHL	2	Soil14_T9_Slurry_CHL_None_-90_R2	Soil14_pH6.54	T9	6.54	44921	1650	1701	3351	41570	8.62	4.906666667	5.716666667	12.40525216
Soil14_SampleB32	SetB	C08	0	2	0	Soil14	Soil14_Neutral2	Soil14_T9_Slurry_CHL_None_-8	Slurry	HCl_NaOH	-8	-0.8	20	CHL	None	Soil14_T9	Soil14_C08_-8_CHL	2	Soil14_T9_Slurry_CHL_None_-8_R2	Soil14_pH6.54	T9	6.54	36751	688	707	1395	35356	7.318318318	4.906666667	5.716666667	25.34480287
Soil14_SampleB33	SetB	C09	0	2	0	Soil14	Soil14_Neutral2	Soil14_T9_Slurry_CHL_None_-2	Slurry	HCl_NaOH	-2	-0.2	20	CHL	None	Soil14_T9	Soil14_C09_-2_CHL	2	Soil14_T9_Slurry_CHL_None_-2_R2	Soil14_pH6.54	T9	6.54	40717	616	610	1226	39491	6.225225225	4.906666667	5.716666667	32.21125612
